shot_id_number,is_goal,remaining_min,power_of_shot,knockout_match,distance_of_shot,game_season,area_of_shot,shot_basics,range_of_shot,home/away,type_of_shot
16096.0,0.0,9.72,4.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
16097.0,0.0,8.97,4.0,0,35.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 22
16098.0,1.0,10.4,1.0,0,39.0,2009-10,Center(C),Mid Range,16-24 ft.,0,shot - 11
16099.0,0.0,9.72,1.0,0,37.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 15
16100.0,0.0,4.55,1.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16101.0,,3.58,1.0,0,26.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
16102.0,1.0,1.88,1.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
16103.0,1.0,0.12,1.0,0,29.0,2009-10,Center(C),Goal Line,8-16 ft.,0,Shot - 3
16104.0,,4.12,2.0,0,35.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
16105.0,0.0,3.57,2.0,0,29.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
16106.0,0.0,1.48,2.0,0,41.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 22
16107.0,1.0,11.25,3.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
16108.0,1.0,7.47,3.0,0,28.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
16109.0,1.0,5.27,3.0,0,45.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 18
16110.0,0.0,3.45,3.0,0,44.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 48
16111.0,1.0,2.58,3.0,0,39.0,2009-10,Center(C),Mid Range,16-24 ft.,0,Shot - 3
16112.0,0.0,11.63,4.0,0,44.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 22
16113.0,,10.18,4.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16114.0,,8.93,4.0,0,34.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
16115.0,,5.9,4.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16116.0,1.0,3.2,4.0,0,45.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
16117.0,0.0,2.47,4.0,0,45.0,2009-10,Left Side Center(LC),Penalty Spot,Less Than 8 ft.,0,Shot - 3
16118.0,1.0,1.47,4.0,0,40.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 36
16119.0,0.0,5.47,4.0,0,39.0,2009-10,Center(C),Mid Range,16-24 ft.,0,Shot - 3
16120.0,1.0,0.05,4.0,0,32.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
16121.0,0.0,4.68,5.0,0,44.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 44
16122.0,1.0,3.85,5.0,0,31.0,2009-10,Left Side(L),Mid Range,8-16 ft.,0,shot - 35
16123.0,1.0,3.47,5.0,0,41.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
16124.0,1.0,2.8,5.0,0,39.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
16125.0,0.0,0.18,5.0,0,45.0,2009-10,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
16126.0,1.0,10.87,1.0,0,36.0,2009-10,Left Side(L),Mid Range,16-24 ft.,0,Shot - 3
16127.0,,9.02,1.0,0,32.0,2009-10,Center(C),Goal Line,8-16 ft.,0,shot - 38
16128.0,,6.23,1.0,0,45.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 30
16129.0,0.0,4.82,1.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16130.0,0.0,6.0,2.0,0,44.0,2009-10,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
16131.0,0.0,5.9,2.0,0,27.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,0,shot - 16
16132.0,1.0,3.6,2.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
16133.0,0.0,2.53,3.0,0,35.0,2009-10,Left Side(L),Mid Range,8-16 ft.,0,shot - 35
16134.0,1.0,2.03,2.0,0,36.0,2009-10,Center(C),Mid Range,16-24 ft.,0,shot - 15
16135.0,1.0,1.33,2.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
16136.0,0.0,0.33,3.0,0,39.0,2009-10,Center(C),Mid Range,16-24 ft.,0,Shot - 3
16137.0,,11.28,3.0,0,42.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
16138.0,,10.68,3.0,0,32.0,2009-10,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
16139.0,,7.02,3.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 46
16140.0,1.0,5.7,3.0,0,29.0,2009-10,Center(C),Goal Line,8-16 ft.,0,Shot - 3
16141.0,1.0,4.47,3.0,0,30.0,2009-10,Center(C),Goal Line,8-16 ft.,0,Shot - 3
16142.0,,2.72,3.0,0,45.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 20
16143.0,1.0,11.8,4.0,0,34.0,2009-10,Center(C),Mid Range,8-16 ft.,0,Shot - 3
16144.0,,9.8,4.0,0,36.0,2009-10,Right Side(R),Mid Range,16-24 ft.,0,shot - 38
16145.0,0.0,7.27,4.0,0,47.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 24
16146.0,0.0,5.13,4.0,0,36.0,2009-10,Right Side(R),Mid Range,16-24 ft.,0,shot - 54
16147.0,0.0,10.4,1.0,0,37.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
16148.0,,8.63,1.0,0,31.0,2009-10,Left Side(L),Mid Range,8-16 ft.,0,Shot - 0
16149.0,1.0,7.17,1.0,0,20.0,2009-10,Center(C),Mid Range,Less Than 8 ft.,0,Shot - 4
16150.0,1.0,6.73,1.0,0,37.0,2009-10,Left Side(L),Mid Range,16-24 ft.,0,shot - 17
16151.0,,6.27,1.0,0,45.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 8
16152.0,1.0,3.83,1.0,0,31.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,shot - 8
16153.0,1.0,3.32,1.0,0,28.0,2009-10,Right Side(R),Goal Line,8-16 ft.,0,shot - 38
16154.0,,0.07,1.0,0,39.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
16155.0,0.0,0.83,2.0,0,33.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,shot - 29
16156.0,,11.82,3.0,0,37.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 15
16157.0,0.0,11.15,3.0,0,43.0,2009-10,Right Side(R),Right Corner,24+ ft.,0,Shot - 3
16158.0,0.0,10.4,3.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
16159.0,0.0,6.35,3.0,0,37.0,2009-10,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
16160.0,0.0,2.62,3.0,0,40.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
16161.0,0.0,11.35,4.0,0,29.0,2009-10,Center(C),Goal Line,8-16 ft.,0,Shot - 3
16162.0,1.0,10.62,4.0,0,40.0,2009-10,Right Side(R),Mid Range,16-24 ft.,0,shot - 36
16163.0,1.0,10.2,4.0,0,33.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,shot - 16
16164.0,0.0,7.98,4.0,0,36.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 36
16165.0,,6.68,4.0,0,32.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,shot - 43
16166.0,,6.15,4.0,0,46.0,2009-10,Center(C),Penalty Spot,24+ ft.,0,shot - 43
16167.0,1.0,4.47,4.0,0,33.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
16168.0,,3.93,4.0,0,40.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
16169.0,1.0,2.6,4.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16170.0,0.0,2.03,4.0,0,36.0,2009-10,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
16171.0,0.0,1.48,4.0,0,45.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
16172.0,0.0,0.47,4.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16173.0,0.0,0.52,4.0,0,32.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
16174.0,1.0,0.43,4.0,0,42.0,2009-10,Left Side(L),Mid Range,24+ ft.,0,shot - 19
16175.0,1.0,0.2,4.0,0,42.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
16176.0,0.0,0.02,4.0,0,39.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 32
16177.0,0.0,9.18,1.0,0,41.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 27
16178.0,1.0,7.73,3.0,0,30.0,2009-10,Left Side(L),Goal Line,8-16 ft.,1,Shot - 3
16179.0,,3.57,1.0,0,29.0,2009-10,Left Side(L),Mid Range,8-16 ft.,1,Shot - 0
16180.0,0.0,2.85,1.0,0,32.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,1,shot - 36
16181.0,1.0,1.17,1.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
16182.0,1.0,5.47,2.0,0,32.0,2009-10,Right Side(R),Mid Range,8-16 ft.,1,shot - 17
16183.0,1.0,3.23,2.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
16184.0,0.0,2.35,2.0,0,45.0,2009-10,Left Side Center(LC),Penalty Spot,Less Than 8 ft.,1,Shot - 3
16185.0,0.0,10.87,3.0,0,28.0,2009-10,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
16186.0,1.0,8.82,3.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
16187.0,1.0,5.63,3.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
16188.0,0.0,5.52,3.0,0,25.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,1,shot - 27
16189.0,0.0,4.63,3.0,0,28.0,2009-10,Center(C),Goal Line,8-16 ft.,1,Shot - 3
16190.0,1.0,7.35,4.0,0,40.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
16191.0,1.0,6.07,4.0,0,37.0,2009-10,Left Side(L),Mid Range,16-24 ft.,1,shot - 9
16192.0,0.0,3.27,4.0,0,34.0,2009-10,Right Side(R),Mid Range,Less Than 8 ft.,1,Shot - 3
16193.0,,2.75,4.0,0,28.0,2009-10,Right Side(R),Mid Range,8-16 ft.,1,shot - 38
16194.0,0.0,2.12,4.0,0,35.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 5
16195.0,0.0,0.9,4.0,0,20.0,2009-10,Center(C),Mid Range,Less Than 8 ft.,1,Shot - 4
16196.0,,0.02,4.0,0,37.0,2009-10,Right Side(R),Mid Range,16-24 ft.,1,shot - 38
16197.0,1.0,11.68,1.0,0,32.0,2009-10,Left Side(L),Mid Range,8-16 ft.,0,shot - 19
16198.0,,5.48,3.0,0,36.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 10
16199.0,0.0,4.77,1.0,0,37.0,2009-10,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
16200.0,0.0,7.05,2.0,0,46.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 20
16201.0,1.0,3.37,2.0,0,37.0,2009-10,Left Side Center(LC),Mid Range,Less Than 8 ft.,0,shot - 10
16202.0,0.0,0.53,2.0,0,45.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 5
16203.0,1.0,6.87,3.0,0,28.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 0
16204.0,1.0,6.43,3.0,0,46.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
16205.0,0.0,5.47,3.0,0,46.0,2009-10,Center(C),Penalty Spot,24+ ft.,0,shot - 41
16206.0,0.0,4.53,3.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
16207.0,0.0,5.37,4.0,0,27.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
16208.0,1.0,11.47,4.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16209.0,1.0,9.87,4.0,0,30.0,2009-10,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
16210.0,,7.25,4.0,0,34.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
16211.0,0.0,6.47,4.0,0,47.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
16212.0,0.0,1.47,4.0,0,30.0,2009-10,Left Side(L),Mid Range,8-16 ft.,0,shot - 26
16213.0,1.0,11.35,1.0,0,30.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
16214.0,1.0,8.02,1.0,0,45.0,2009-10,Center(C),Penalty Spot,24+ ft.,0,shot - 17
16215.0,0.0,6.93,1.0,0,46.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 41
16216.0,0.0,5.38,1.0,0,23.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16217.0,1.0,5.67,1.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
16218.0,1.0,0.47,3.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 12
16219.0,0.0,0.05,1.0,0,31.0,2009-10,Center(C),Goal Line,8-16 ft.,0,Shot - 3
16220.0,1.0,4.95,2.0,0,37.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
16221.0,0.0,3.1,2.0,0,35.0,2009-10,Center(C),Mid Range,8-16 ft.,0,shot - 43
16222.0,0.0,10.07,3.0,0,41.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
16223.0,1.0,5.7,3.0,0,35.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
16224.0,0.0,5.1,3.0,0,38.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
16225.0,1.0,2.42,3.0,0,22.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
16226.0,0.0,6.5,4.0,0,37.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 38
16227.0,0.0,5.6,4.0,0,24.0,2009-10,Center(C),Mid Range,Less Than 8 ft.,0,shot - 4
16228.0,,4.85,4.0,0,21.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16229.0,1.0,3.68,4.0,0,46.0,2009-10,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
16230.0,0.0,2.57,4.0,0,44.0,2009-10,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
16231.0,0.0,11.42,1.0,0,45.0,2009-10,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
16232.0,,10.47,1.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
16233.0,0.0,9.65,1.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
16234.0,0.0,8.32,1.0,0,35.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
16235.0,0.0,3.93,1.0,0,30.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
16236.0,0.0,3.45,1.0,0,23.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16237.0,,3.4,1.0,0,23.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 3
16238.0,1.0,2.85,1.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16239.0,1.0,2.37,1.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
16240.0,,1.33,1.0,0,37.0,2009-10,Center(C),Mid Range,16-24 ft.,0,Shot - 3
16241.0,1.0,1.03,1.0,0,25.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,0,shot - 38
16242.0,1.0,0.6,1.0,0,25.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,0,shot - 22
16243.0,0.0,6.8,2.0,0,26.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
16244.0,1.0,6.1,2.0,0,39.0,2009-10,Right Side Center(RC),Mid Range,Less Than 8 ft.,0,Shot - 3
16245.0,0.0,5.28,2.0,0,36.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 38
16246.0,0.0,4.97,3.0,0,23.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 49
16247.0,1.0,4.93,2.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
16248.0,0.0,5.9,2.0,0,25.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
16249.0,1.0,11.65,3.0,0,45.0,2009-10,Center(C),Penalty Spot,24+ ft.,0,shot - 31
16250.0,0.0,9.52,3.0,0,43.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 55
16251.0,1.0,5.68,3.0,0,44.0,2009-10,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
16252.0,,4.32,3.0,0,32.0,2009-10,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
16253.0,0.0,10.7,4.0,0,45.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
16254.0,1.0,9.47,4.0,0,40.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 41
16255.0,0.0,5.6,4.0,0,36.0,2009-10,Right Side(R),Mid Range,Less Than 8 ft.,0,Shot - 3
16256.0,0.0,3.57,4.0,0,39.0,2009-10,Left Side Center(LC),Mid Range,Less Than 8 ft.,0,Shot - 3
16257.0,0.0,11.35,1.0,0,43.0,2009-10,Right Side(R),Right Corner,24+ ft.,1,Shot - 3
16258.0,0.0,3.22,1.0,0,26.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
16259.0,,2.23,2.0,0,45.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
16260.0,1.0,11.32,3.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
16261.0,1.0,10.25,3.0,0,38.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 44
16262.0,,9.35,3.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
16263.0,,9.1,3.0,0,42.0,2009-10,Right Side(R),Mid Range,24+ ft.,1,shot - 31
16264.0,0.0,7.95,3.0,0,45.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 12
16265.0,0.0,5.15,3.0,0,27.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
16266.0,0.0,1.47,3.0,0,44.0,2009-10,Center(C),Penalty Spot,24+ ft.,1,shot - 12
16267.0,0.0,2.6,4.0,0,34.0,2009-10,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
16268.0,0.0,11.25,1.0,0,45.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 54
16269.0,0.0,9.82,1.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
16270.0,,9.5,1.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
16271.0,0.0,7.27,1.0,0,25.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,1,shot - 28
16272.0,,4.47,1.0,0,37.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,1,shot - 30
16273.0,0.0,10.6,2.0,0,52.0,2009-10,Center(C),Penalty Spot,24+ ft.,1,shot - 18
16274.0,1.0,9.17,2.0,0,32.0,2009-10,Center(C),Goal Line,8-16 ft.,1,Shot - 3
16275.0,0.0,8.48,2.0,0,33.0,2009-10,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
16276.0,,8.33,2.0,0,33.0,2009-10,Center(C),Goal Line,8-16 ft.,1,shot - 23
16277.0,1.0,5.42,2.0,0,33.0,2009-10,Left Side(L),Mid Range,8-16 ft.,1,shot - 43
16278.0,1.0,5.0,2.0,0,46.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 29
16279.0,1.0,4.42,2.0,0,39.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
16280.0,1.0,2.47,2.0,0,45.0,2009-10,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
16281.0,1.0,1.73,2.0,0,46.0,2009-10,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
16282.0,1.0,1.17,2.0,0,46.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 54
16283.0,0.0,0.63,2.0,0,46.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 38
16284.0,1.0,11.03,3.0,0,39.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
16285.0,0.0,8.53,1.0,0,40.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 10
16286.0,1.0,6.52,1.0,0,31.0,2009-10,Left Side(L),Mid Range,8-16 ft.,0,shot - 52
16287.0,0.0,5.98,1.0,0,22.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16288.0,0.0,5.7,1.0,0,41.0,2009-10,Left Side(L),Mid Range,16-24 ft.,0,Shot - 3
16289.0,1.0,5.23,1.0,0,28.0,2009-10,Center(C),Goal Line,8-16 ft.,0,shot - 43
16290.0,,4.6,1.0,0,36.0,2009-10,Left Side(L),Mid Range,16-24 ft.,0,shot - 36
16291.0,1.0,7.67,2.0,0,27.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 0
16292.0,1.0,5.27,2.0,0,33.0,2009-10,Center(C),Mid Range,8-16 ft.,0,shot - 43
16293.0,1.0,4.65,2.0,0,35.0,2009-10,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
16294.0,1.0,9.9,3.0,0,33.0,2009-10,Center(C),Mid Range,8-16 ft.,0,shot - 52
16295.0,,7.87,3.0,0,21.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 29
16296.0,1.0,8.47,4.0,0,29.0,2009-10,Left Side(L),Goal Line,8-16 ft.,0,shot - 53
16297.0,,7.33,4.0,0,38.0,2009-10,Center(C),Mid Range,16-24 ft.,0,shot - 54
16298.0,1.0,5.68,4.0,0,44.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 19
16299.0,,3.48,4.0,0,43.0,2009-10,Left Side(L),Left Corner,24+ ft.,0,Shot - 3
16300.0,,2.88,4.0,0,29.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
16301.0,0.0,6.88,1.0,0,38.0,2009-10,Right Side(R),Mid Range,16-24 ft.,0,shot - 6
16302.0,,3.52,1.0,0,40.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
16303.0,,2.93,1.0,0,38.0,2009-10,Left Side(L),Mid Range,16-24 ft.,0,shot - 38
16304.0,0.0,2.33,1.0,0,37.0,2009-10,Right Side Center(RC),Mid Range,Less Than 8 ft.,0,Shot - 3
16305.0,,1.47,1.0,0,30.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
16306.0,0.0,0.0,3.0,0,48.0,2009-10,Center(C),Mid Range,24+ ft.,0,shot - 25
16307.0,1.0,8.6,2.0,0,32.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,shot - 38
16308.0,1.0,7.47,2.0,0,42.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
16309.0,,7.28,2.0,0,38.0,2009-10,Center(C),Mid Range,Less Than 8 ft.,0,shot - 33
16310.0,0.0,5.67,2.0,0,31.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
16311.0,0.0,5.35,3.0,0,45.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 38
16312.0,,9.55,1.0,0,37.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
16313.0,1.0,7.57,1.0,0,36.0,2009-10,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
16314.0,0.0,5.57,1.0,0,38.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 23
16315.0,1.0,10.97,2.0,0,44.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
16316.0,,10.28,2.0,0,44.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 11
16317.0,0.0,8.37,2.0,0,26.0,2009-10,Center(C),Goal Line,Less Than 8 ft.,0,shot - 7
16318.0,1.0,5.93,2.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16319.0,0.0,0.47,2.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16320.0,,0.0,2.0,0,35.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
16321.0,0.0,10.68,3.0,0,20.0,2009-10,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
16322.0,1.0,6.27,3.0,0,35.0,2009-10,Center(C),Mid Range,8-16 ft.,0,Shot - 3
16323.0,0.0,5.75,3.0,0,35.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,shot - 6
16324.0,1.0,5.27,3.0,0,36.0,2009-10,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 52
16325.0,1.0,4.08,3.0,0,35.0,2009-10,Center(C),Goal Line,8-16 ft.,0,shot - 38
16326.0,,5.98,1.0,0,33.0,2009-10,Left Side(L),Mid Range,8-16 ft.,0,shot - 20
16327.0,,5.75,2.0,0,45.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 35
16328.0,0.0,4.65,2.0,0,35.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 2
16329.0,1.0,2.47,2.0,0,44.0,2009-10,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
16330.0,1.0,1.47,2.0,0,35.0,2009-10,Right Side(R),Mid Range,8-16 ft.,0,shot - 15
16331.0,0.0,1.33,2.0,0,36.0,2009-10,Left Side(L),Mid Range,Less Than 8 ft.,0,Shot - 3
16332.0,1.0,10.1,3.0,0,37.0,2009-10,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
16333.0,1.0,9.63,3.0,0,36.0,2009-10,Right Side(R),Mid Range,16-24 ft.,0,shot - 36
16334.0,0.0,8.6,3.0,0,46.0,2009-10,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
